"DEMO_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"200343","Population aged 14 years or younger (thousands)","ESP","Spain","2019","2019",6930,,
"200343","Population aged 14 years or younger (thousands)","ESP","Spain","2020","2020",6877,,
"200343","Population aged 14 years or younger (thousands)","ESP","Spain","2021","2021",6759,,
"200343","Population aged 14 years or younger (thousands)","ESP","Spain","2022","2022",6638,,
"200343","Population aged 14 years or younger (thousands)","ESP","Spain","2023","2023",6486,,
"200345","Population aged 25-64 years (thousands) ","MLT","Malta","2017","2017",264,,
"200345","Population aged 25-64 years (thousands) ","MLT","Malta","2018","2018",273,,
"200345","Population aged 25-64 years (thousands) ","MLT","Malta","2019","2019",283,,
"200345","Population aged 25-64 years (thousands) ","MLT","Malta","2020","2020",292,,
"200345","Population aged 25-64 years (thousands) ","MLT","Malta","2021","2021",301,,
"200345","Population aged 25-64 years (thousands) ","MLT","Malta","2022","2022",310,,
"200345","Population aged 25-64 years (thousands) ","MLT","Malta","2023","2023",311,,
"200144","Population aged 15-24 years (thousands)","CUB","Cuba","2017","2017",1432,,
"200144","Population aged 15-24 years (thousands)","CUB","Cuba","2018","2018",1413,,
"200144","Population aged 15-24 years (thousands)","CUB","Cuba","2019","2019",1396,,
"200144","Population aged 15-24 years (thousands)","CUB","Cuba","2020","2020",1379,,
"200144","Population aged 15-24 years (thousands)","CUB","Cuba","2021","2021",1355,,
"200144","Population aged 15-24 years (thousands)","CUB","Cuba","2022","2022",1326,,
"200144","Population aged 15-24 years (thousands)","CUB","Cuba","2023","2023",1298,,
"200151","Population aged 65 years or older (thousands)","SUR","Suriname","2017","2017",38,,
"200151","Population aged 65 years or older (thousands)","SUR","Suriname","2018","2018",39,,
"200151","Population aged 65 years or older (thousands)","SUR","Suriname","2019","2019",41,,
"200151","Population aged 65 years or older (thousands)","SUR","Suriname","2020","2020",42,,
"200151","Population aged 65 years or older (thousands)","SUR","Suriname","2021","2021",44,,
"200151","Population aged 65 years or older (thousands)","SUR","Suriname","2022","2022",45,,
"200151","Population aged 65 years or older (thousands)","SUR","Suriname","2023","2023",46,,
"200343","Population aged 14 years or younger (thousands)","GIN","Guinea","2017","2017",5195,,
"200343","Population aged 14 years or younger (thousands)","GIN","Guinea","2018","2018",5302,,
"200343","Population aged 14 years or younger (thousands)","GIN","Guinea","2019","2019",5406,,
"200343","Population aged 14 years or younger (thousands)","GIN","Guinea","2020","2020",5510,,
"200343","Population aged 14 years or younger (thousands)","GIN","Guinea","2021","2021",5611,,
"200343","Population aged 14 years or younger (thousands)","GIN","Guinea","2022","2022",5710,,
"200343","Population aged 14 years or younger (thousands)","GIN","Guinea","2023","2023",5804,,
"200144","Population aged 15-24 years (thousands)","RUS","Russian Federation","2017","2017",14534,,
"200144","Population aged 15-24 years (thousands)","RUS","Russian Federation","2018","2018",14214,,
"200144","Population aged 15-24 years (thousands)","RUS","Russian Federation","2019","2019",14178,,
"200144","Population aged 15-24 years (thousands)","RUS","Russian Federation","2020","2020",14172,,
"200144","Population aged 15-24 years (thousands)","RUS","Russian Federation","2021","2021",14224,,
"200144","Population aged 15-24 years (thousands)","RUS","Russian Federation","2022","2022",14340,,
"200144","Population aged 15-24 years (thousands)","RUS","Russian Federation","2023","2023",14836,,
"200144","Population aged 15-24 years (thousands)","PLW","Palau","2017","2017",2,,
"200144","Population aged 15-24 years (thousands)","PLW","Palau","2018","2018",2,,
"200144","Population aged 15-24 years (thousands)","PLW","Palau","2019","2019",2,,
"200144","Population aged 15-24 years (thousands)","PLW","Palau","2020","2020",3,,
"200144","Population aged 15-24 years (thousands)","PLW","Palau","2021","2021",2,,
"200144","Population aged 15-24 years (thousands)","PLW","Palau","2022","2022",2,,
"200144","Population aged 15-24 years (thousands)","PLW","Palau","2023","2023",2,,
"200343","Population aged 14 years or younger (thousands)","TLS","Timor-Leste","2017","2017",471,,
"200343","Population aged 14 years or younger (thousands)","TLS","Timor-Leste","2018","2018",471,,
"200343","Population aged 14 years or younger (thousands)","TLS","Timor-Leste","2019","2019",470,,
"200343","Population aged 14 years or younger (thousands)","TLS","Timor-Leste","2020","2020",468,,
"200343","Population aged 14 years or younger (thousands)","TLS","Timor-Leste","2021","2021",467,,
"200343","Population aged 14 years or younger (thousands)","TLS","Timor-Leste","2022","2022",466,,
"200343","Population aged 14 years or younger (thousands)","TLS","Timor-Leste","2023","2023",465,,
"200345","Population aged 25-64 years (thousands) ","AGO","Angola","2017","2017",9822,,
"200345","Population aged 25-64 years (thousands) ","AGO","Angola","2018","2018",10199,,
"200345","Population aged 25-64 years (thousands) ","AGO","Angola","2019","2019",10575,,
"200345","Population aged 25-64 years (thousands) ","AGO","Angola","2020","2020",10958,,
"200345","Population aged 25-64 years (thousands) ","AGO","Angola","2021","2021",11315,,
"200345","Population aged 25-64 years (thousands) ","AGO","Angola","2022","2022",11687,,
"200345","Population aged 25-64 years (thousands) ","AGO","Angola","2023","2023",12052,,
"200151","Population aged 65 years or older (thousands)","GEO","Georgia","2017","2017",533,,
"200151","Population aged 65 years or older (thousands)","GEO","Georgia","2018","2018",537,,
"200151","Population aged 65 years or older (thousands)","GEO","Georgia","2019","2019",540,,
"200151","Population aged 65 years or older (thousands)","GEO","Georgia","2020","2020",545,,
"200151","Population aged 65 years or older (thousands)","GEO","Georgia","2021","2021",547,,
"200151","Population aged 65 years or older (thousands)","GEO","Georgia","2022","2022",547,,
"200151","Population aged 65 years or older (thousands)","GEO","Georgia","2023","2023",547,,
"200101","Total population (thousands)","KHM","Cambodia","2017","2017",15730,,
"200101","Total population (thousands)","KHM","Cambodia","2018","2018",15931,,
"200101","Total population (thousands)","KHM","Cambodia","2019","2019",16119,,
"200101","Total population (thousands)","KHM","Cambodia","2020","2020",16296,,
"200101","Total population (thousands)","KHM","Cambodia","2021","2021",16497,,
"200101","Total population (thousands)","KHM","Cambodia","2022","2022",16681,,
"200101","Total population (thousands)","KHM","Cambodia","2023","2023",16855,,
"200343","Population aged 14 years or younger (thousands)","CYM","Cayman Islands","2017","2017",11,,
"200343","Population aged 14 years or younger (thousands)","CYM","Cayman Islands","2018","2018",11,,
"200343","Population aged 14 years or younger (thousands)","CYM","Cayman Islands","2019","2019",11,,
"200343","Population aged 14 years or younger (thousands)","CYM","Cayman Islands","2020","2020",11,,
"200343","Population aged 14 years or younger (thousands)","CYM","Cayman Islands","2021","2021",11,,
"200343","Population aged 14 years or younger (thousands)","CYM","Cayman Islands","2022","2022",11,,
"200343","Population aged 14 years or younger (thousands)","CYM","Cayman Islands","2023","2023",12,,
"200101","Total population (thousands)","MNP","Northern Mariana Islands","2017","2017",51,,
"200101","Total population (thousands)","MNP","Northern Mariana Islands","2018","2018",51,,
"200101","Total population (thousands)","MNP","Northern Mariana Islands","2019","2019",50,,
"200101","Total population (thousands)","MNP","Northern Mariana Islands","2020","2020",50,,
"200101","Total population (thousands)","MNP","Northern Mariana Islands","2021","2021",50,,
"200101","Total population (thousands)","MNP","Northern Mariana Islands","2022","2022",49,,
"200101","Total population (thousands)","MNP","Northern Mariana Islands","2023","2023",50,,
"200101","Total population (thousands)","TJK","Tajikistan","2017","2017",8826,,
"200101","Total population (thousands)","TJK","Tajikistan","2018","2018",9025,,
"200101","Total population (thousands)","TJK","Tajikistan","2019","2019",9231,,
"200101","Total population (thousands)","TJK","Tajikistan","2020","2020",9443,,
"200101","Total population (thousands)","TJK","Tajikistan","2021","2021",9644,,
"200101","Total population (thousands)","TJK","Tajikistan","2022","2022",9857,,
"200101","Total population (thousands)","TJK","Tajikistan","2023","2023",10049,,
"200151","Population aged 65 years or older (thousands)","GBR","United Kingdom of Great Britain and Northern Ireland","2017","2017",11895,,
"200151","Population aged 65 years or older (thousands)","GBR","United Kingdom of Great Britain and Northern Ireland","2018","2018",12077,,
"200151","Population aged 65 years or older (thousands)","GBR","United Kingdom of Great Britain and Northern Ireland","2019","2019",12266,,
"200151","Population aged 65 years or older (thousands)","GBR","United Kingdom of Great Britain and Northern Ireland","2020","2020",12483,,
"200151","Population aged 65 years or older (thousands)","GBR","United Kingdom of Great Britain and Northern Ireland","2021","2021",12628,,
"200151","Population aged 65 years or older (thousands)","GBR","United Kingdom of Great Britain and Northern Ireland","2022","2022",12826,,
"200151","Population aged 65 years or older (thousands)","GBR","United Kingdom of Great Britain and Northern Ireland","2023","2023",13057,,
"200345","Population aged 25-64 years (thousands) ","KOR","Republic of Korea","2017","2017",31026,,
"200345","Population aged 25-64 years (thousands) ","KOR","Republic of Korea","2018","2018",31172,,
"200345","Population aged 25-64 years (thousands) ","KOR","Republic of Korea","2019","2019",31349,,
"200345","Population aged 25-64 years (thousands) ","KOR","Republic of Korea","2020","2020",31458,,
"200345","Population aged 25-64 years (thousands) ","KOR","Republic of Korea","2021","2021",31427,,
"200345","Population aged 25-64 years (thousands) ","KOR","Republic of Korea","2022","2022",31418,,
"200345","Population aged 25-64 years (thousands) ","KOR","Republic of Korea","2023","2023",31328,,
"SP_POP_GROW","Population growth (annual %)","TUN","Tunisia","2017","2017",1.1,,
"SP_POP_GROW","Population growth (annual %)","TUN","Tunisia","2018","2018",1,,
"SP_POP_GROW","Population growth (annual %)","TUN","Tunisia","2019","2019",1,,
"SP_POP_GROW","Population growth (annual %)","TUN","Tunisia","2020","2020",0.9,,
"SP_POP_GROW","Population growth (annual %)","TUN","Tunisia","2021","2021",0.8,,
"SP_POP_GROW","Population growth (annual %)","TUN","Tunisia","2022","2022",0.8,,
"200151","Population aged 65 years or older (thousands)","MAR","Morocco","2017","2017",2190,,
"200151","Population aged 65 years or older (thousands)","MAR","Morocco","2018","2018",2308,,
"200151","Population aged 65 years or older (thousands)","MAR","Morocco","2019","2019",2431,,
"200151","Population aged 65 years or older (thousands)","MAR","Morocco","2020","2020",2560,,
"200151","Population aged 65 years or older (thousands)","MAR","Morocco","2021","2021",2687,,
"200151","Population aged 65 years or older (thousands)","MAR","Morocco","2022","2022",2819,,
"200151","Population aged 65 years or older (thousands)","MAR","Morocco","2023","2023",2965,,
"200144","Population aged 15-24 years (thousands)","SVK","Slovakia","2017","2017",610,,
"200144","Population aged 15-24 years (thousands)","SVK","Slovakia","2018","2018",588,,
"200144","Population aged 15-24 years (thousands)","SVK","Slovakia","2019","2019",567,,
"200144","Population aged 15-24 years (thousands)","SVK","Slovakia","2020","2020",555,,
"200144","Population aged 15-24 years (thousands)","SVK","Slovakia","2021","2021",549,,
"200144","Population aged 15-24 years (thousands)","SVK","Slovakia","2022","2022",543,,
"200144","Population aged 15-24 years (thousands)","SVK","Slovakia","2023","2023",667,,
"200343","Population aged 14 years or younger (thousands)","PRY","Paraguay","2017","2017",1896,,
"200343","Population aged 14 years or younger (thousands)","PRY","Paraguay","2018","2018",1905,,
"200343","Population aged 14 years or younger (thousands)","PRY","Paraguay","2019","2019",1916,,
"200343","Population aged 14 years or younger (thousands)","PRY","Paraguay","2020","2020",1927,,
"200343","Population aged 14 years or younger (thousands)","PRY","Paraguay","2021","2021",1940,,
"200343","Population aged 14 years or younger (thousands)","PRY","Paraguay","2022","2022",1951,,
"200343","Population aged 14 years or younger (thousands)","PRY","Paraguay","2023","2023",1963,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","SOM","Somalia","2017","2017",56,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","SOM","Somalia","2018","2018",55,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","SOM","Somalia","2019","2019",54,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","SOM","Somalia","2020","2020",54,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","SOM","Somalia","2021","2021",53,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","SOM","Somalia","2022","2022",53,,
"200345","Population aged 25-64 years (thousands) ","HTI","Haiti","2017","2017",4526,,
"200345","Population aged 25-64 years (thousands) ","HTI","Haiti","2018","2018",4635,,
"200345","Population aged 25-64 years (thousands) ","HTI","Haiti","2019","2019",4743,,
"200345","Population aged 25-64 years (thousands) ","HTI","Haiti","2020","2020",4849,,
"200345","Population aged 25-64 years (thousands) ","HTI","Haiti","2021","2021",4954,,
"200345","Population aged 25-64 years (thousands) ","HTI","Haiti","2022","2022",5056,,
"200345","Population aged 25-64 years (thousands) ","HTI","Haiti","2023","2023",5159,,
"SP_POP_GROW","Population growth (annual %)","TUR","Türkiye","2017","2017",1.3,,
"SP_POP_GROW","Population growth (annual %)","TUR","Türkiye","2018","2018",0.9,,
"SP_POP_GROW","Population growth (annual %)","TUR","Türkiye","2019","2019",0.8,,
"SP_POP_GROW","Population growth (annual %)","TUR","Türkiye","2020","2020",0.8,,
"SP_POP_GROW","Population growth (annual %)","TUR","Türkiye","2021","2021",0.8,,
"SP_POP_GROW","Population growth (annual %)","TUR","Türkiye","2022","2022",0.7,,
"200144","Population aged 15-24 years (thousands)","BLR","Belarus","2017","2017",982,,
"200144","Population aged 15-24 years (thousands)","BLR","Belarus","2018","2018",955,,
"200144","Population aged 15-24 years (thousands)","BLR","Belarus","2019","2019",937,,
"200144","Population aged 15-24 years (thousands)","BLR","Belarus","2020","2020",928,,
"200144","Population aged 15-24 years (thousands)","BLR","Belarus","2021","2021",928,,
"200144","Population aged 15-24 years (thousands)","BLR","Belarus","2022","2022",936,,
"200144","Population aged 15-24 years (thousands)","BLR","Belarus","2023","2023",951,,
"200144","Population aged 15-24 years (thousands)","TKL","Tokelau","2017","2017",,"n","Magnitude nil or negligible"
"200144","Population aged 15-24 years (thousands)","TKL","Tokelau","2018","2018",,"n","Magnitude nil or negligible"
"200144","Population aged 15-24 years (thousands)","TKL","Tokelau","2019","2019",,"n","Magnitude nil or negligible"
"200144","Population aged 15-24 years (thousands)","TKL","Tokelau","2020","2020",,"n","Magnitude nil or negligible"
"200144","Population aged 15-24 years (thousands)","TKL","Tokelau","2021","2021",,"n","Magnitude nil or negligible"
"200144","Population aged 15-24 years (thousands)","TKL","Tokelau","2022","2022",,"n","Magnitude nil or negligible"
"200144","Population aged 15-24 years (thousands)","TKL","Tokelau","2023","2023",,"n","Magnitude nil or negligible"
"200343","Population aged 14 years or younger (thousands)","DNK","Denmark","2017","2017",955,,
"200343","Population aged 14 years or younger (thousands)","DNK","Denmark","2018","2018",953,,
"200343","Population aged 14 years or younger (thousands)","DNK","Denmark","2019","2019",951,,
"200343","Population aged 14 years or younger (thousands)","DNK","Denmark","2020","2020",949,,
"200343","Population aged 14 years or younger (thousands)","DNK","Denmark","2021","2021",947,,
"200343","Population aged 14 years or younger (thousands)","DNK","Denmark","2022","2022",946,,
"200343","Population aged 14 years or younger (thousands)","DNK","Denmark","2023","2023",944,,
"200343","Population aged 14 years or younger (thousands)","GBR","United Kingdom of Great Britain and Northern Ireland","2017","2017",11754,,
"200343","Population aged 14 years or younger (thousands)","GBR","United Kingdom of Great Britain and Northern Ireland","2018","2018",11866,,
"200343","Population aged 14 years or younger (thousands)","GBR","United Kingdom of Great Britain and Northern Ireland","2019","2019",11928,,
"200343","Population aged 14 years or younger (thousands)","GBR","United Kingdom of Great Britain and Northern Ireland","2020","2020",11944,,
"200343","Population aged 14 years or younger (thousands)","GBR","United Kingdom of Great Britain and Northern Ireland","2021","2021",11913,,
"200343","Population aged 14 years or younger (thousands)","GBR","United Kingdom of Great Britain and Northern Ireland","2022","2022",11852,,
"200343","Population aged 14 years or younger (thousands)","GBR","United Kingdom of Great Britain and Northern Ireland","2023","2023",11731,,
"200343","Population aged 14 years or younger (thousands)","LVA","Latvia","2017","2017",301,,
"200343","Population aged 14 years or younger (thousands)","LVA","Latvia","2018","2018",301,,
"200343","Population aged 14 years or younger (thousands)","LVA","Latvia","2019","2019",300,,
"200343","Population aged 14 years or younger (thousands)","LVA","Latvia","2020","2020",299,,
"200343","Population aged 14 years or younger (thousands)","LVA","Latvia","2021","2021",295,,
"200343","Population aged 14 years or younger (thousands)","LVA","Latvia","2022","2022",291,,
"200343","Population aged 14 years or younger (thousands)","LVA","Latvia","2023","2023",285,,
"200345","Population aged 25-64 years (thousands) ","LIE","Liechtenstein","2017","2017",21,,
"200345","Population aged 25-64 years (thousands) ","LIE","Liechtenstein","2018","2018",22,,
"200345","Population aged 25-64 years (thousands) ","LIE","Liechtenstein","2019","2019",22,,
"200345","Population aged 25-64 years (thousands) ","LIE","Liechtenstein","2020","2020",22,,
"200345","Population aged 25-64 years (thousands) ","LIE","Liechtenstein","2021","2021",22,,
"200345","Population aged 25-64 years (thousands) ","LIE","Liechtenstein","2022","2022",22,,
"200345","Population aged 25-64 years (thousands) ","LIE","Liechtenstein","2023","2023",22,,
"200144","Population aged 15-24 years (thousands)","STP","Sao Tome and Principe","2017","2017",38,,
"200144","Population aged 15-24 years (thousands)","STP","Sao Tome and Principe","2018","2018",39,,
"200144","Population aged 15-24 years (thousands)","STP","Sao Tome and Principe","2019","2019",40,,
"200144","Population aged 15-24 years (thousands)","STP","Sao Tome and Principe","2020","2020",41,,
"200144","Population aged 15-24 years (thousands)","STP","Sao Tome and Principe","2021","2021",43,,
"200144","Population aged 15-24 years (thousands)","STP","Sao Tome and Principe","2022","2022",45,,
"200144","Population aged 15-24 years (thousands)","STP","Sao Tome and Principe","2023","2023",47,,
"200144","Population aged 15-24 years (thousands)","CHN","China","2017","2017",172213,,
"200144","Population aged 15-24 years (thousands)","CHN","China","2018","2018",168192,,
"200144","Population aged 15-24 years (thousands)","CHN","China","2019","2019",164921,,
"200144","Population aged 15-24 years (thousands)","CHN","China","2020","2020",162595,,
"200144","Population aged 15-24 years (thousands)","CHN","China","2021","2021",161062,,
"200144","Population aged 15-24 years (thousands)","CHN","China","2022","2022",160437,,
"200144","Population aged 15-24 years (thousands)","CHN","China","2023","2023",160689,,
"200345","Population aged 25-64 years (thousands) ","MMR","Myanmar","2017","2017",26318,,
"200345","Population aged 25-64 years (thousands) ","MMR","Myanmar","2018","2018",26658,,
"200345","Population aged 25-64 years (thousands) ","MMR","Myanmar","2019","2019",26985,,
"200345","Population aged 25-64 years (thousands) ","MMR","Myanmar","2020","2020",27300,,
"200345","Population aged 25-64 years (thousands) ","MMR","Myanmar","2021","2021",27618,,
"200345","Population aged 25-64 years (thousands) ","MMR","Myanmar","2022","2022",27919,,
"200345","Population aged 25-64 years (thousands) ","MMR","Myanmar","2023","2023",28228,,
"200345","Population aged 25-64 years (thousands) ","PRI","Puerto Rico","2017","2017",1773,,
"200345","Population aged 25-64 years (thousands) ","PRI","Puerto Rico","2018","2018",1746,,
"200345","Population aged 25-64 years (thousands) ","PRI","Puerto Rico","2019","2019",1732,,
"200345","Population aged 25-64 years (thousands) ","PRI","Puerto Rico","2020","2020",1716,,
"200345","Population aged 25-64 years (thousands) ","PRI","Puerto Rico","2021","2021",1702,,
"200345","Population aged 25-64 years (thousands) ","PRI","Puerto Rico","2022","2022",1688,,
"200345","Population aged 25-64 years (thousands) ","PRI","Puerto Rico","2023","2023",1683,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","ESP","Spain","2017","2017",1.3,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","ESP","Spain","2018","2018",1.3,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","ESP","Spain","2019","2019",1.2,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","ESP","Spain","2020","2020",1.2,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","ESP","Spain","2021","2021",1.2,,
"200144","Population aged 15-24 years (thousands)","IDN","Indonesia","2017","2017",43491,,
"200144","Population aged 15-24 years (thousands)","IDN","Indonesia","2018","2018",43638,,
"200144","Population aged 15-24 years (thousands)","IDN","Indonesia","2019","2019",43767,,
"200144","Population aged 15-24 years (thousands)","IDN","Indonesia","2020","2020",43883,,
"200144","Population aged 15-24 years (thousands)","IDN","Indonesia","2021","2021",44037,,
"200144","Population aged 15-24 years (thousands)","IDN","Indonesia","2022","2022",44208,,
"200144","Population aged 15-24 years (thousands)","IDN","Indonesia","2023","2023",44433,,
"200345","Population aged 25-64 years (thousands) ","ZAF","South Africa","2017","2017",27077,,
"200345","Population aged 25-64 years (thousands) ","ZAF","South Africa","2018","2018",27640,,
"200345","Population aged 25-64 years (thousands) ","ZAF","South Africa","2019","2019",28197,,
"200345","Population aged 25-64 years (thousands) ","ZAF","South Africa","2020","2020",28744,,
"200345","Population aged 25-64 years (thousands) ","ZAF","South Africa","2021","2021",29256,,
"200345","Population aged 25-64 years (thousands) ","ZAF","South Africa","2022","2022",29671,,
"200345","Population aged 25-64 years (thousands) ","ZAF","South Africa","2023","2023",30027,,
"200144","Population aged 15-24 years (thousands)","MYS","Malaysia","2017","2017",5718,,
"200144","Population aged 15-24 years (thousands)","MYS","Malaysia","2018","2018",5690,,
"200144","Population aged 15-24 years (thousands)","MYS","Malaysia","2019","2019",5642,,
"200144","Population aged 15-24 years (thousands)","MYS","Malaysia","2020","2020",5591,,
"200144","Population aged 15-24 years (thousands)","MYS","Malaysia","2021","2021",5550,,
"200144","Population aged 15-24 years (thousands)","MYS","Malaysia","2022","2022",5516,,
"200144","Population aged 15-24 years (thousands)","MYS","Malaysia","2023","2023",5481,,
"200151","Population aged 65 years or older (thousands)","ESH","Western Sahara","2017","2017",24,,
"200151","Population aged 65 years or older (thousands)","ESH","Western Sahara","2018","2018",25,,
"200151","Population aged 65 years or older (thousands)","ESH","Western Sahara","2019","2019",27,,
"200151","Population aged 65 years or older (thousands)","ESH","Western Sahara","2020","2020",29,,
"200151","Population aged 65 years or older (thousands)","ESH","Western Sahara","2021","2021",31,,
"200151","Population aged 65 years or older (thousands)","ESH","Western Sahara","2022","2022",33,,
"200151","Population aged 65 years or older (thousands)","ESH","Western Sahara","2023","2023",35,,
"200345","Population aged 25-64 years (thousands) ","URY","Uruguay","2017","2017",1682,,
"200345","Population aged 25-64 years (thousands) ","URY","Uruguay","2018","2018",1694,,
"200345","Population aged 25-64 years (thousands) ","URY","Uruguay","2019","2019",1705,,
"200345","Population aged 25-64 years (thousands) ","URY","Uruguay","2020","2020",1717,,
"200345","Population aged 25-64 years (thousands) ","URY","Uruguay","2021","2021",1730,,
"200345","Population aged 25-64 years (thousands) ","URY","Uruguay","2022","2022",1740,,
"200345","Population aged 25-64 years (thousands) ","URY","Uruguay","2023","2023",1751,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","TJK","Tajikistan","2017","2017",31,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","TJK","Tajikistan","2018","2018",30,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","TJK","Tajikistan","2019","2019",29,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","TJK","Tajikistan","2020","2020",29,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","TJK","Tajikistan","2021","2021",28,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","TUV","Tuvalu","2017","2017",21,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","TUV","Tuvalu","2018","2018",20,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","TUV","Tuvalu","2019","2019",19,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","TUV","Tuvalu","2020","2020",19,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","TUV","Tuvalu","2021","2021",18,,
"200101","Total population (thousands)","MHL","Marshall Islands","2017","2017",48,,
"200101","Total population (thousands)","MHL","Marshall Islands","2018","2018",47,,
"200101","Total population (thousands)","MHL","Marshall Islands","2019","2019",45,,
"200101","Total population (thousands)","MHL","Marshall Islands","2020","2020",44,,
"200101","Total population (thousands)","MHL","Marshall Islands","2021","2021",43,,
"200101","Total population (thousands)","MHL","Marshall Islands","2022","2022",41,,
"200101","Total population (thousands)","MHL","Marshall Islands","2023","2023",42,,
"200151","Population aged 65 years or older (thousands)","ABW","Aruba","2017","2017",13,,
"200151","Population aged 65 years or older (thousands)","ABW","Aruba","2018","2018",14,,
"200151","Population aged 65 years or older (thousands)","ABW","Aruba","2019","2019",15,,
"200151","Population aged 65 years or older (thousands)","ABW","Aruba","2020","2020",16,,
"200151","Population aged 65 years or older (thousands)","ABW","Aruba","2021","2021",16,,
"200151","Population aged 65 years or older (thousands)","ABW","Aruba","2022","2022",17,,
"200151","Population aged 65 years or older (thousands)","ABW","Aruba","2023","2023",18,,
"200343","Population aged 14 years or younger (thousands)","VEN","Venezuela (Bolivarian Republic of)","2017","2017",8662,,
"200343","Population aged 14 years or younger (thousands)","VEN","Venezuela (Bolivarian Republic of)","2018","2018",8562,,
"200343","Population aged 14 years or younger (thousands)","VEN","Venezuela (Bolivarian Republic of)","2019","2019",8378,,
"200343","Population aged 14 years or younger (thousands)","VEN","Venezuela (Bolivarian Republic of)","2020","2020",8197,,
"200343","Population aged 14 years or younger (thousands)","VEN","Venezuela (Bolivarian Republic of)","2021","2021",8034,,
"200343","Population aged 14 years or younger (thousands)","VEN","Venezuela (Bolivarian Republic of)","2022","2022",7854,,
"200343","Population aged 14 years or younger (thousands)","VEN","Venezuela (Bolivarian Republic of)","2023","2023",7754,,
"200101","Total population (thousands)","DEU","Germany","2017","2017",82484,,
"200101","Total population (thousands)","DEU","Germany","2018","2018",82765,,
"200101","Total population (thousands)","DEU","Germany","2019","2019",83029,,
"200101","Total population (thousands)","DEU","Germany","2020","2020",83268,,
"200101","Total population (thousands)","DEU","Germany","2021","2021",83390,,
"200101","Total population (thousands)","DEU","Germany","2022","2022",83427,,
"200101","Total population (thousands)","DEU","Germany","2023","2023",83313,,
"200101","Total population (thousands)","GAB","Gabon","2017","2017",2114,,
"200101","Total population (thousands)","GAB","Gabon","2018","2018",2166,,
"200101","Total population (thousands)","GAB","Gabon","2019","2019",2218,,
"200101","Total population (thousands)","GAB","Gabon","2020","2020",2268,,
"200101","Total population (thousands)","GAB","Gabon","2021","2021",2317,,
"200101","Total population (thousands)","GAB","Gabon","2022","2022",2365,,
"200101","Total population (thousands)","GAB","Gabon","2023","2023",2413,,
"200151","Population aged 65 years or older (thousands)","SLV","El Salvador","2017","2017",475,,
"200151","Population aged 65 years or older (thousands)","SLV","El Salvador","2018","2018",488,,
"200151","Population aged 65 years or older (thousands)","SLV","El Salvador","2019","2019",500,,
"200151","Population aged 65 years or older (thousands)","SLV","El Salvador","2020","2020",508,,
"200151","Population aged 65 years or older (thousands)","SLV","El Salvador","2021","2021",512,,
"200151","Population aged 65 years or older (thousands)","SLV","El Salvador","2022","2022",517,,
"200151","Population aged 65 years or older (thousands)","SLV","El Salvador","2023","2023",525,,
"200151","Population aged 65 years or older (thousands)","CRI","Costa Rica","2017","2017",454,,
"200151","Population aged 65 years or older (thousands)","CRI","Costa Rica","2018","2018",473,,
"200151","Population aged 65 years or older (thousands)","CRI","Costa Rica","2019","2019",492,,
"200151","Population aged 65 years or older (thousands)","CRI","Costa Rica","2020","2020",513,,
"200151","Population aged 65 years or older (thousands)","CRI","Costa Rica","2021","2021",534,,
"200151","Population aged 65 years or older (thousands)","CRI","Costa Rica","2022","2022",551,,
"200151","Population aged 65 years or older (thousands)","CRI","Costa Rica","2023","2023",570,,
"200151","Population aged 65 years or older (thousands)","YEM","Yemen","2017","2017",819,,
"200151","Population aged 65 years or older (thousands)","YEM","Yemen","2018","2018",837,,
"200151","Population aged 65 years or older (thousands)","YEM","Yemen","2019","2019",854,,
"200151","Population aged 65 years or older (thousands)","YEM","Yemen","2020","2020",873,,
"200151","Population aged 65 years or older (thousands)","YEM","Yemen","2021","2021",883,,
"200151","Population aged 65 years or older (thousands)","YEM","Yemen","2022","2022",891,,
"200151","Population aged 65 years or older (thousands)","YEM","Yemen","2023","2023",903,,
